step,loss,acc_top1,acc_top5,learning_rate
404600,0.45988696813583374,91.40625,95.3125,0.0002989333577999096
404700,0.5064092874526978,91.015625,94.921875,0.0002989333577999096
404800,0.41267895698547363,91.40625,96.09375,0.0002989333577999096
404900,0.46819302439689636,89.453125,95.3125,0.0002989333577999096
405000,0.42408519983291626,91.796875,96.09375,0.0002989333577999096
405100,0.3824530243873596,92.578125,97.65625,0.0002989333577999096
405200,0.4317246377468109,91.796875,96.484375,0.0002989333577999096
405300,0.37002843618392944,92.1875,96.875,0.0002989333577999096
405400,0.7188907861709595,84.375,91.015625,0.0002989333577999096
405500,0.4996226131916046,92.1875,96.875,0.0002989333577999096
405600,0.6212126612663269,87.5,94.921875,0.0002989333577999096
405700,0.4056805670261383,92.1875,97.265625,0.0002989333577999096
405800,0.45278212428092957,91.40625,97.265625,0.0002989333577999096
405900,0.3200759291648865,93.75,99.609375,0.0002989333577999096
406000,0.2800768315792084,95.3125,97.65625,0.0002989333577999096
406100,0.29842302203178406,96.09375,98.4375,0.0002989333577999096
406200,0.5118821263313293,90.234375,95.3125,0.0002989333577999096
406300,0.3437722325325012,92.578125,99.21875,0.0002989333577999096
406400,0.25598737597465515,94.53125,98.046875,0.0002989333577999096
406500,0.6314297318458557,87.5,91.796875,0.0002989333577999096
406600,0.38660717010498047,89.84375,98.046875,0.0002989333577999096
406700,0.3060373365879059,92.578125,97.65625,0.0002989333577999096
406800,0.46983933448791504,88.671875,95.3125,0.0002989333577999096
406900,0.4757741391658783,90.625,94.921875,0.0002989333577999096
407000,0.42614293098449707,92.1875,96.09375,0.0002989333577999096
407100,0.30527323484420776,92.96875,98.4375,0.0002989333577999096
407200,0.4640548825263977,91.015625,97.65625,0.0002989333577999096
407300,0.5684676766395569,87.5,95.703125,0.00029891537744386335
407400,0.33937838673591614,93.359375,97.265625,0.00029891537744386335
407500,0.44131627678871155,91.796875,96.484375,0.00029891537744386335
407600,0.3150169253349304,94.140625,98.4375,0.00029891537744386335
407700,0.2615357041358948,94.53125,98.4375,0.00029891537744386335
407800,0.4201866090297699,92.578125,97.65625,0.00029891537744386335
407900,0.27926114201545715,93.75,98.4375,0.00029891537744386335
408000,0.41030353307724,90.234375,96.484375,0.00029891537744386335
408100,0.4527873694896698,89.453125,95.703125,0.00029891537744386335
408200,0.5523549318313599,90.234375,96.09375,0.00029891537744386335
408300,0.5441787838935852,89.453125,96.484375,0.00029891537744386335
408400,0.5330151319503784,90.234375,95.3125,0.00029891537744386335
408500,0.34808242321014404,93.359375,98.4375,0.00029891537744386335
408600,0.5087357759475708,88.671875,94.53125,0.00029891537744386335
408700,0.3108122646808624,92.1875,98.828125,0.00029891537744386335
408800,0.47825026512145996,89.0625,95.3125,0.00029891537744386335
408900,0.463209867477417,89.84375,94.921875,0.00029891537744386335
409000,0.5071157217025757,92.1875,93.75,0.00029891537744386335
409100,0.5579509139060974,91.015625,94.53125,0.00029891537744386335
409200,0.36203867197036743,93.359375,98.046875,0.00029891537744386335
409300,0.4385024905204773,90.234375,96.484375,0.00029891537744386335
409400,0.39920687675476074,93.75,96.875,0.00029891537744386335
409500,0.33126258850097656,94.921875,96.09375,0.00029891537744386335
409600,0.45149391889572144,91.796875,95.703125,0.00029891537744386335
409700,0.4386024475097656,91.40625,98.4375,0.00029891537744386335
409800,0.5449377298355103,91.40625,94.140625,0.00029891537744386335
409900,0.38000398874282837,91.40625,96.875,0.00029891537744386335
410000,0.29146990180015564,94.921875,97.65625,0.00029891537744386335
410100,0.26386258006095886,94.921875,98.828125,0.00029891537744386335
410200,0.4303247630596161,91.40625,97.265625,0.00029891537744386335
410300,0.3299054503440857,94.53125,97.65625,0.00029891537744386335
410400,0.6339432597160339,86.71875,92.96875,0.00029891537744386335
410500,0.564976155757904,87.890625,94.921875,0.00029889724735449307
410600,0.48228657245635986,90.625,96.484375,0.00029889724735449307
410700,0.37598916888237,92.1875,97.265625,0.00029889724735449307
410800,0.3158409595489502,93.75,99.21875,0.00029889724735449307
410900,0.5553301572799683,89.0625,95.3125,0.00029889724735449307
411000,0.3135610520839691,94.140625,98.046875,0.00029889724735449307
411100,0.38771718740463257,94.53125,98.046875,0.00029889724735449307
411200,0.3019661009311676,95.3125,98.046875,0.00029889724735449307
411300,0.47865554690361023,90.625,96.09375,0.00029889724735449307
411400,0.4513207674026489,91.40625,96.875,0.00029889724735449307
411500,0.34009450674057007,92.1875,96.484375,0.00029889724735449307
411600,0.4389871060848236,90.625,96.875,0.00029889724735449307
411700,0.6827130317687988,87.5,92.96875,0.00029889724735449307
411800,0.2885706424713135,95.3125,100.0,0.00029889724735449307
411900,0.5281566381454468,87.109375,94.921875,0.00029889724735449307
412000,0.5675650835037231,90.625,94.921875,0.00029889724735449307
412100,0.29853230714797974,94.53125,98.828125,0.00029889724735449307
412200,0.5379465818405151,91.015625,94.53125,0.00029889724735449307
412300,0.29644185304641724,94.140625,97.265625,0.00029889724735449307
412400,0.33239927887916565,93.75,97.265625,0.00029889724735449307
412500,0.42501890659332275,92.1875,96.875,0.00029889724735449307
412600,0.40764498710632324,91.796875,97.65625,0.00029889724735449307
412700,0.5680444240570068,89.0625,95.703125,0.00029889724735449307
412800,0.2668639123439789,95.703125,98.828125,0.00029889724735449307
412900,0.5954554080963135,87.109375,92.578125,0.00029889724735449307
413000,0.4678230285644531,91.40625,96.484375,0.00029889724735449307
413100,0.558989942073822,88.28125,94.921875,0.00029889724735449307
413200,0.4023512005805969,91.40625,96.484375,0.00029889724735449307
413300,0.46250098943710327,90.234375,95.703125,0.00029889724735449307
413400,0.4559032618999481,89.84375,96.484375,0.00029889724735449307
413500,0.7578238844871521,83.59375,89.453125,0.00029889724735449307
413600,0.4800625145435333,89.0625,93.75,0.00029887896755002847
413700,0.305931031703949,93.75,98.046875,0.00029887896755002847
413800,0.4894663691520691,92.1875,94.53125,0.00029887896755002847
413900,0.3251569867134094,92.96875,98.046875,0.00029887896755002847
414000,0.3903888165950775,91.796875,98.046875,0.00029887896755002847
414100,0.43354418873786926,88.28125,96.875,0.00029887896755002847
414200,0.648784875869751,85.9375,92.578125,0.00029887896755002847
414300,0.588800847530365,89.0625,93.75,0.00029887896755002847
414400,0.3605404496192932,93.359375,97.265625,0.00029887896755002847
414500,0.4937616288661957,90.234375,95.703125,0.00029887896755002847
414600,0.3105326294898987,94.140625,98.4375,0.00029887896755002847
414700,0.3151528835296631,91.796875,99.21875,0.00029887896755002847
414800,0.4806584417819977,89.0625,94.53125,0.00029887896755002847
414900,0.39561596512794495,91.015625,97.265625,0.00029887896755002847
415000,0.4131956398487091,91.015625,96.484375,0.00029887896755002847
415100,0.5103683471679688,91.40625,94.921875,0.00029887896755002847
415200,0.38220468163490295,94.140625,96.09375,0.00029887896755002847
415300,0.49028152227401733,89.453125,95.3125,0.00029887896755002847
415400,0.44712933897972107,91.40625,96.875,0.00029887896755002847
415500,0.40082019567489624,91.40625,98.046875,0.00029887896755002847
415600,0.5372573137283325,90.234375,94.53125,0.00029887896755002847
415700,0.42599377036094666,88.28125,96.484375,0.00029887896755002847
415800,0.45949435234069824,90.234375,96.09375,0.00029887896755002847
415900,0.4071204960346222,93.359375,96.875,0.00029887896755002847
416000,0.4870574176311493,89.0625,95.3125,0.00029887896755002847
416100,0.40183061361312866,91.796875,96.484375,0.00029887896755002847
416200,0.513606607913971,91.015625,96.09375,0.00029887896755002847
416300,0.3321196138858795,94.53125,98.046875,0.00029887896755002847
416400,0.44017869234085083,91.796875,96.875,0.00029887896755002847
416500,0.5332515239715576,88.671875,95.703125,0.00029887896755002847
416600,0.31881219148635864,94.53125,98.4375,0.00029887896755002847
416700,0.47125545144081116,91.015625,96.09375,0.00029886053804884975
416800,0.4306269884109497,92.1875,96.875,0.00029886053804884975
416900,0.38473939895629883,93.75,95.703125,0.00029886053804884975
417000,0.4205336570739746,88.671875,97.265625,0.00029886053804884975
417100,0.4574846029281616,88.671875,97.265625,0.00029886053804884975
417200,0.5149201154708862,88.671875,95.703125,0.00029886053804884975
417300,0.42372336983680725,91.015625,97.265625,0.00029886053804884975
417400,0.3232114017009735,91.796875,97.65625,0.00029886053804884975
417500,0.3799123466014862,92.578125,96.09375,0.00029886053804884975
417600,0.3934652507305145,91.015625,97.265625,0.00029886053804884975
417700,0.6172621250152588,87.890625,94.140625,0.00029886053804884975
417800,0.572343647480011,86.71875,94.53125,0.00029886053804884975
417900,0.35083118081092834,94.921875,97.65625,0.00029886053804884975
418000,0.5314717292785645,89.0625,96.484375,0.00029886053804884975
418100,0.3908440172672272,92.578125,97.265625,0.00029886053804884975
418200,0.4605352282524109,89.453125,95.703125,0.00029886053804884975
418300,0.37191349267959595,92.578125,96.875,0.00029886053804884975
418400,0.37506914138793945,91.796875,96.09375,0.00029886053804884975
418500,0.42004552483558655,91.796875,97.265625,0.00029886053804884975
418600,0.4244980216026306,91.40625,96.875,0.00029886053804884975
418700,0.3419419527053833,93.75,97.265625,0.00029886053804884975
418800,0.3972889482975006,92.578125,96.484375,0.00029886053804884975
418900,0.43175116181373596,91.796875,96.09375,0.00029886053804884975
419000,0.44957423210144043,90.234375,98.046875,0.00029886053804884975
419100,0.5689924359321594,88.28125,95.703125,0.00029886053804884975
419200,0.36016106605529785,92.578125,98.046875,0.00029886053804884975
419300,0.36577513813972473,93.359375,96.09375,0.00029886053804884975
419400,0.4407206177711487,91.796875,96.09375,0.00029886053804884975
419500,0.48838427662849426,89.0625,94.140625,0.00029886053804884975
419600,0.575958251953125,86.71875,94.921875,0.00029886053804884975
419700,0.3194621801376343,94.921875,98.4375,0.00029886053804884975
419800,0.40463417768478394,91.796875,97.265625,0.00029886053804884975
419900,0.4378276467323303,90.234375,96.09375,0.0002988419588694876
420000,0.29300737380981445,93.75,99.21875,0.0002988419588694876
420100,0.3576734960079193,92.96875,97.65625,0.0002988419588694876
420200,0.4795162081718445,89.0625,95.703125,0.0002988419588694876
420300,0.40736258029937744,91.796875,96.484375,0.0002988419588694876
420400,0.41128817200660706,93.75,95.3125,0.0002988419588694876
420500,0.34621673822402954,92.1875,97.265625,0.0002988419588694876
420600,0.4099062979221344,89.84375,96.484375,0.0002988419588694876
420700,0.33248862624168396,94.53125,96.875,0.0002988419588694876
420800,0.3716517984867096,92.1875,96.875,0.0002988419588694876
420900,0.3146241307258606,94.140625,98.4375,0.0002988419588694876
421000,0.5610361695289612,87.109375,95.3125,0.0002988419588694876
421100,0.29968690872192383,93.75,98.046875,0.0002988419588694876
421200,0.5500885844230652,86.328125,94.921875,0.0002988419588694876
421300,0.3481484055519104,92.96875,96.875,0.0002988419588694876
421400,0.2941233813762665,94.53125,98.4375,0.0002988419588694876
421500,0.4367036819458008,92.1875,96.09375,0.0002988419588694876
421600,0.42727360129356384,89.453125,97.65625,0.0002988419588694876
421700,0.2470221072435379,96.875,98.828125,0.0002988419588694876
421800,0.4876844584941864,90.625,94.921875,0.0002988419588694876
421900,0.4188309609889984,92.1875,96.875,0.0002988419588694876
422000,0.45855990052223206,89.84375,96.09375,0.0002988419588694876
422100,0.4164440631866455,89.453125,97.65625,0.0002988419588694876
422200,0.2613043487071991,94.921875,99.21875,0.0002988419588694876
422300,0.4316050112247467,89.84375,97.65625,0.0002988419588694876
422400,0.22286532819271088,97.65625,98.4375,0.0002988419588694876
422500,0.35467034578323364,94.921875,96.875,0.0002988419588694876
422600,0.508085310459137,90.625,94.921875,0.0002988419588694876
422700,0.4585821032524109,89.84375,96.09375,0.0002988419588694876
422800,0.3221583664417267,93.359375,98.828125,0.0002988419588694876
422900,0.4530227482318878,91.40625,97.65625,0.0002988419588694876
423000,0.5151285529136658,89.0625,93.75,0.00029882323003062333
423100,0.3133707642555237,93.359375,97.65625,0.00029882323003062333
423200,0.39120811223983765,91.796875,96.484375,0.00029882323003062333
423300,0.3028416037559509,92.96875,99.21875,0.00029882323003062333
423400,0.3636002838611603,91.015625,97.265625,0.00029882323003062333
423500,0.43437638878822327,89.453125,96.484375,0.00029882323003062333
423600,0.42826876044273376,90.625,96.09375,0.00029882323003062333
423700,0.33190467953681946,92.578125,98.046875,0.00029882323003062333
423800,0.609857439994812,85.546875,93.75,0.00029882323003062333
423900,0.4137748181819916,92.96875,94.140625,0.00029882323003062333
424000,0.37955036759376526,93.359375,96.484375,0.00029882323003062333
424100,0.46102607250213623,88.28125,94.921875,0.00029882323003062333
424200,0.4848023056983948,90.234375,96.484375,0.00029882323003062333
424300,0.3576788604259491,92.96875,96.875,0.00029882323003062333
424400,0.38333696126937866,94.53125,96.875,0.00029882323003062333
424500,0.3741799294948578,93.359375,96.875,0.00029882323003062333
424600,0.37540584802627563,91.796875,96.875,0.00029882323003062333
424700,0.44780147075653076,92.1875,94.921875,0.00029882323003062333
424800,0.372303307056427,92.578125,98.4375,0.00029882323003062333
424900,0.3072012662887573,93.75,99.21875,0.00029882323003062333
425000,0.5764577984809875,87.109375,94.53125,0.00029882323003062333
425100,0.38648611307144165,92.1875,95.703125,0.00029882323003062333
425200,0.38508906960487366,90.625,96.484375,0.00029882323003062333
425300,0.29073649644851685,94.140625,97.65625,0.00029882323003062333
425400,0.5481727719306946,89.0625,95.3125,0.00029882323003062333
425500,0.2472042739391327,95.703125,98.828125,0.00029882323003062333
425600,0.4556744396686554,89.0625,95.703125,0.00029882323003062333
425700,0.4630805253982544,90.625,94.921875,0.00029882323003062333
425800,0.47531574964523315,89.453125,96.09375,0.00029882323003062333
425900,0.6571527719497681,87.890625,93.359375,0.00029882323003062333
426000,0.3779892325401306,91.796875,96.09375,0.00029882323003062333
426100,0.41711747646331787,91.40625,96.875,0.0002988043515510886
426200,0.6013580560684204,85.9375,93.75,0.0002988043515510886
426300,0.3417961597442627,91.40625,98.4375,0.0002988043515510886
426400,0.5654391646385193,85.9375,94.53125,0.0002988043515510886
426500,0.32939863204956055,93.359375,98.4375,0.0002988043515510886
426600,0.4863302409648895,91.015625,94.140625,0.0002988043515510886
426700,0.49465253949165344,90.234375,96.484375,0.0002988043515510886
426800,0.3567159175872803,91.40625,96.875,0.0002988043515510886
426900,0.37638333439826965,92.96875,96.484375,0.0002988043515510886
427000,0.49422523379325867,90.234375,96.484375,0.0002988043515510886
427100,0.47813722491264343,90.625,96.875,0.0002988043515510886
427200,0.5238913893699646,89.0625,94.53125,0.0002988043515510886
427300,0.3629262149333954,92.1875,96.875,0.0002988043515510886
427400,0.3357778489589691,93.75,96.875,0.0002988043515510886
427500,0.3605833649635315,93.359375,96.875,0.0002988043515510886
427600,0.47906309366226196,88.28125,97.265625,0.0002988043515510886
427700,0.3644688129425049,93.75,96.484375,0.0002988043515510886
